source_document,page,subcommittee,agency,fund,account,row_type,scenario,fiscal_year,amount
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Reserve,account,governor,2026,18370000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Medicaid,account,governor,2026,3673630000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Old Age Assistance,account,governor,2026,53530000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Aid To The Blind,account,governor,2026,612200.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Aid To The Disabled,account,governor,2026,52980000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,TANF,account,governor,2026,69400000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Emergency Assistance,account,governor,2026,1.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Food Stamp Training Expenses,account,governor,2026,9341.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,DMHAS-Disproportionate Share,account,governor,2026,108935000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Program,account,governor,2026,48050000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Hispanic Programs,account,governor,2026,1070348.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Community Residential Services,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Safety Net Services,account,governor,2026,1500145.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Refunds Of Collections,account,governor,2026,89965.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Disabilities,account,governor,2026,309661.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Nutrition Assistance,account,governor,2026,1020994.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Assistance,account,governor,2026,16960000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Center,account,governor,2026,11138737.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Community Services,account,governor,2026,4038162.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Community Action Program,account,governor,2026,4204736.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Teen Pregnancy Prevention,account,governor,2026,1394639.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Domestic Violence Shelters,account,governor,2026,9150381.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Payments,account,governor,2026,568300000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Regional Hospice of Western CT,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Municipality,account,governor,2026,98281.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,General Fund,account,governor,2026,144.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Workers' Compensation Fund,account,governor,2026,6.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Personal Services,account,governor,2026,8499272.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Other Expenses,account,governor,2026,1137575.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Blind or Visually Impaired,account,governor,2026,5036360.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Blind & Disabled,account,governor,2026,416974.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Disabled,account,governor,2026,7895382.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Services,account,governor,2026,97251.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Blind,account,governor,2026,264045.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Service,account,governor,2026,70194.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Independent Living Centers,account,governor,2026,1025528.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Programs for Senior Citizens,account,governor,2026,4536165.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Elderly Nutrition,account,governor,2026,4991074.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Aging in Place Pilot Program,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Network,account,governor,2026,100000.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Agency Total - General Fund,account,governor,2026,34069820.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Fall Prevention,account,governor,2026,190692.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Agency Total - Insurance Fund,account,governor,2026,190692.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Personal Services,account,governor,2026,634783.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Other Expenses,account,governor,2026,48440.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Rehabilitative Services,account,governor,2026,595631.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Fringe Benefits,account,governor,2026,467987.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Compensation Fund,account,governor,2026,1746841.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Total - Appropriated Funds,fund_total,governor,2026,36007353.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,General Fund,account,governor,2026,2945.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Personal Services,account,governor,2026,299712493.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Other Expenses,account,governor,2026,25350159.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Family Support Services,account,governor,2026,1064233.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Differential Response System,account,governor,2026,9367256.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Consultation,account,governor,2026,1838167.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Community Care Coordination,account,governor,2026,8957944.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Consultation,account,governor,2026,1596776.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Children,account,governor,2026,18130105.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Children,account,governor,2026,8219601.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Intervention,account,governor,2026,9988016.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Programs,account,governor,2026,9407655.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Counseling,account,governor,2026,4009230.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Supportive Housing,account,governor,2026,21180221.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,No Nexus Special Education,account,governor,2026,2452640.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Family Preservation Services,account,governor,2026,7242683.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Substance Abuse Treatment,account,governor,2026,9929982.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Child Welfare Support Services,account,governor,2026,2854163.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Adoption,account,governor,2026,106884511.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Foster,account,governor,2026,123521818.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Short-term and Residential,account,governor,2026,65628396.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Individualized Family Supports,account,governor,2026,3871304.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Community Kidcare,account,governor,2026,52411129.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Covenant to Care,account,governor,2026,185911.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Juvenile Review Boards,account,governor,2026,3897957.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Programs,account,governor,2026,1016220.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Love146,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Youth Service Bureaus,account,governor,2026,2733240.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Enhancement,account,governor,2026,1115161.0
2025BB-20250827_FY26_FY27.pdf,220,Human Services,Human Services Department Of Children And Families,,Agency Total - General Fund,account,governor,2026,802566971.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Department of Education,account,governor,2026,3437150957.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,System,account,governor,2026,211316119.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Office of Early Childhood,account,governor,2026,417162918.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,State Library,account,governor,2026,10003900.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Teachers' Retirement Board,account,governor,2026,1694045333.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Total - General Fund,fund_total,governor,2026,5769679227.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Total - Appropriated Funds,fund_total,governor,2026,5769679227.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,General Fund,account,governor,2026,284.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Personal Services,account,governor,2026,17607641.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Other Expenses,account,governor,2026,5250963.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Admin - Adult Education,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,"Grades 4, 6, and 8",account,governor,2026,10571192.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Primary Mental Health,account,governor,2026,335288.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,in Partnership (LEAP),account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Adult Education Action,account,governor,2026,169534.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Connecticut Writing Project,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Clubs,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Sheff Settlement,account,governor,2026,23714911.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Admin - After School Programs,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Parent Trust Fund Program,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Commissioner’s Network,account,governor,2026,9869398.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Local Charter Schools,account,governor,2026,957000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Bridges to Success,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Talent Development,account,governor,2026,2568449.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,School-Based Diversion Initiative,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,EdSight,account,governor,2026,1140690.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Sheff Transportation,account,governor,2026,77661541.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Curriculum and Standards,account,governor,2026,2215782.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Non-Sheff Transportation,account,governor,2026,15675787.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Program,account,governor,2026,3500000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Education Finance Reform,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Assistance to Paraeducators,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Dual Credit,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Student Support Grants,account,governor,2026,12639668.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Incentive Program,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Office of Dyslexia,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,American School For The Deaf,account,governor,2026,11557514.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Regional Education Services,account,governor,2026,262500.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Family Resource Centers,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Charter Schools,account,governor,2026,140303548.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Child Nutrition State Match,account,governor,2026,2875000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Health Foods Initiative,account,governor,2026,4151463.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Rose City Learning,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,General Fund,account,governor,2026,1569.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,Personal Services,account,governor,2026,174058658.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,Other Expenses,account,governor,2026,37257461.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,Agency Total - General Fund,account,governor,2026,211316119.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,General Fund,account,governor,2026,118.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Personal Services,account,governor,2026,9926912.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Other Expenses,account,governor,2026,1319731.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Birth to Three,account,governor,2026,33293626.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Evenstart,account,governor,2026,545456.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,2Gen - TANF,account,governor,2026,575685.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Nurturing Families Network,account,governor,2026,12669995.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Stabilization Payments,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,OEC Parent Cabinet,account,governor,2026,152264.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Center,account,governor,2026,263000.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Head Start Services,account,governor,2026,5833238.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Care4Kids TANF/CCDF,account,governor,2026,147957756.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Enhancements,account,governor,2026,5954530.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Partnership,account,governor,2026,1500000.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Early Care and Education,account,governor,2026,193845725.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Smart Start,account,governor,2026,3325000.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Agency Total - General Fund,account,governor,2026,417162918.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,General Fund,account,governor,2026,53.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Personal Services,account,governor,2026,5419751.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Other Expenses,account,governor,2026,892223.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,State-Wide Digital Library,account,governor,2026,1709210.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Service,account,governor,2026,380136.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Materials,account,governor,2026,674540.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Library for the Blind,account,governor,2026,100000.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Service Units,account,governor,2026,124402.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Connecticard Payments,account,governor,2026,703638.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Agency Total - General Fund,account,governor,2026,10003900.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,General Fund,account,governor,2026,27.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Personal Services,account,governor,2026,2291080.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Other Expenses,account,governor,2026,496003.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Normal Cost,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Retirement Contributions - UAL,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Retirement Contributions,account,governor,2026,1655121000.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Retirees Health Service Cost,account,governor,2026,29507250.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Insurance Costs,account,governor,2026,6630000.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Agency Total - General Fund,account,governor,2026,1694045333.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,General Fund,account,governor,2026,29.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Personal Services,account,governor,2026,1855031.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Other Expenses,account,governor,2026,781175.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Minority Advancement Program,account,governor,2026,1674835.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,National Service Act,account,governor,2026,320151.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Program,account,governor,2026,570134.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,CT Loan Reimbursement,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Funds,account,governor,2026,1404214.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Fund,account,governor,2026,24888637.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Program,account,governor,2026,
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Agency Total - General Fund,account,governor,2026,31494177.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,General Fund,account,governor,2026,1700.0
